site area,water consumption,recycling rate,utilisation rate,air qality index,issue reolution time,resident count,electricity cost,structure type_Commercial,structure type_Industrial,structure type_Mixed-use,structure type_Residential
-1.282119969651242,-0.8434450370383457,1.6817641325718158,0.35032399817473503,0.47458419043270195,0.9502749438645658,-0.7932926417515561,-0.5491208671601014,1.0,0.0,0.0,0.0
0.08138072866129742,-0.2452014183684432,0.017158245299575447,1.0355255928611322,-0.5941671192292663,0.4168866177340473,-0.7932926417515561,0.4256365391947253,1.0,0.0,0.0,0.0
-0.15218547150341438,-0.6146481619431736,1.126895503481069,-0.23699165441360545,-0.025315615699509054,-0.3589509475467069,-0.6356966809907977,-0.7496733641116969,0.0,0.0,0.0,1.0
-1.5597698566020086,-1.2013315174503727,-0.19625276588917334,0.7418677665669621,-1.2147323958071834,-1.086298664997414,-0.7932926417515561,-1.2311800347207078,1.0,0.0,0.0,0.0
-0.1676534317792231,-0.459547964510236,-1.5620832374971654,1.524955303351416,0.6124875852277947,-1.3772377519776968,-0.7932926417515561,0.01820781791017769,1.0,0.0,0.0,0.0
0.4379172130186886,-0.22400760257015356,1.4256709191453174,-1.7052807858844568,-1.697394277590008,0.4653764655640944,-0.7932926417515561,0.5737924378436517,0.0,1.0,0.0,0.0
0.27395683409511606,0.2008320686591975,-1.1779434173574177,0.3992669692237634,-0.008077691350122469,-0.4559306432068012,-0.7932926417515561,0.7779584932988796,0.0,1.0,0.0,0.0
-0.692017285129139,0.03128154227288053,1.2549421101943183,0.6929247955179336,0.04363608169803729,1.6291328134852257,0.5416378493983974,-0.5283429057642155,0.0,0.0,1.0,0.0
-0.6030765135432388,-0.607422997466484,-1.4340366307839163,1.1823545060082175,-1.3009220175541165,-1.4257275998077439,-0.4317489670651104,-0.5897734003259654,0.0,0.0,1.0,0.0
0.23064654532285164,-1.1777293134931865,-0.5377103837911714,-1.6073948437863999,0.8021047530710471,-0.5044204910368484,-0.7932926417515561,-0.09923283345787373,1.0,0.0,0.0,0.0
-1.1467753172379156,-1.063090037129711,0.785437885579071,0.8886966797140472,-0.5079774974823335,0.2714170742439059,-0.7932926417515561,-0.5292462953901236,1.0,0.0,0.0,0.0
1.3582608494293078,2.799482892108573,-0.15357056365142358,-1.6563378148354284,0.06087400604742388,-0.3104610997166598,-0.5986152784588545,0.4166026429356444,0.0,0.0,1.0,0.0
-1.719863245456629,-1.2013315174503727,-1.0925790128819182,-0.3348775965116622,-1.4905391853973688,-1.4742174476377912,-0.5244524733949683,-1.4425732071832003,0.0,0.0,0.0,1.0
0.6915917615419517,1.0668884505983962,-0.45234597931567183,-0.9711362201490311,0.5435358878302483,1.4836632699950842,-0.7932926417515561,1.2919871904405815,0.0,1.0,0.0,0.0
-0.23416566096520064,1.0861555558695686,1.4256709191453174,1.1334115349591891,1.2675287105044848,0.8532952482044716,-0.7932926417515561,0.27296369241625845,1.0,0.0,0.0,0.0
-0.5203229260676621,-0.4272755631810222,-1.2206256195951675,-1.215851075394173,-1.1630186227590238,-0.0680118605664241,-0.7932926417515561,-0.6231988164845647,1.0,0.0,0.0,0.0
1.3033495904501868,2.48735578671558,1.7244463348095656,-0.5795924517568041,-1.0940669253614774,-0.0680118605664241,1.0700478354785874,0.18894845720680628,0.0,0.0,1.0,0.0
0.6304933184525072,0.17771154233379066,-0.45234597931567183,-0.18804868336457708,0.11258777909558364,-1.5227072954678382,-0.7932926417515561,0.9215974438182656,0.0,1.0,0.0,0.0
-0.9565194058454682,-0.8497068462514767,-1.6901298442104147,0.8886966797140472,-1.2147323958071834,-1.4742174476377912,0.40258258990361057,-0.37295989010802433,0.0,0.0,0.0,1.0
0.9305717478031965,0.49032032535856257,-0.19625276588917334,0.9865826218121039,0.9400081478661397,-0.6498900345269898,0.9866146797817152,0.37775688902159665,0.0,0.0,1.0,0.0
0.2747302321089065,-0.08335773409059516,-0.8364857994554197,1.7207271875475296,0.3366807956376093,1.0957444873547073,-0.7932926417515561,0.5945703992395377,1.0,0.0,0.0,0.0
1.2260097890711432,1.2335489111940374,-0.36698157484017235,0.35032399817473503,-1.5077771097467554,0.7078257047143302,1.774594483585507,1.5467430649466622,0.0,0.0,0.0,1.0
-0.5860617572398492,-0.6652243132800012,0.9561666945300701,0.8397537086650187,1.6984768192391495,1.2412140308448487,0.06884996711612218,-0.7126343894494653,0.0,0.0,1.0,0.0
-1.6216416977052435,-1.2013315174503727,-1.1779434173574177,-1.7052807858844568,-0.318360329639081,-0.21348140405656552,-0.7932926417515561,-1.7641799140064796,1.0,0.0,0.0,0.0
1.5771324873320014,0.40747177269252133,-0.15357056365142358,1.2312974770572458,-1.076829001012091,-1.7166666867880267,-0.7932926417515561,1.5051871421548904,1.0,0.0,0.0,0.0
-0.21405731260664929,-1.2013315174503727,0.1452048520128247,-0.09016274126652034,1.3709562566008044,0.6108460090542358,-0.5059117721289967,-0.6069378032182191,0.0,0.0,0.0,1.0
-0.9766277542040196,-0.160907832807064,-0.8364857994554197,1.2312974770572458,-0.47350164878356027,-0.40744079537675404,-0.7932926417515561,-0.39554463075572655,1.0,0.0,0.0,0.0
0.8385373841621346,2.092380128656546,-0.9645324061686689,1.2312974770572458,-0.23217070789214808,1.677622661315273,-0.7932926417515561,1.1555753569284604,1.0,0.0,0.0,0.0
1.1912068784505736,2.162705062896326,0.23056925648832421,-1.3626799885412582,-0.0942673130970554,0.028967835093670177,-0.7932926417515561,0.792412727313409,1.0,0.0,0.0,0.0
-0.7600763103426974,-0.6729311553884701,0.273251458726074,0.8886966797140472,-0.5941671192292663,-0.3589509475467069,0.68996345952617,-0.17782773091187737,0.0,0.0,0.0,1.0
-0.9603863959144204,-0.5650353658699048,-0.6230747882666708,0.8397537086650187,1.1641011644081654,-0.8438494258471783,-0.7932926417515561,-0.37295989010802433,0.0,1.0,0.0,0.0
-1.4855236472781266,-1.150273688481766,-1.5194010352594158,-0.7753643359529175,1.1296253157093923,-0.8438494258471783,-0.7932926417515561,-1.0821207464458733,1.0,0.0,0.0,0.0
-1.0671153218175007,-0.9436339844484422,-1.5194010352594158,0.49715291132182016,-1.025115227963931,0.7078257047143302,-0.2648826556713662,-0.9782309394664432,0.0,0.0,1.0,0.0
-0.9139825150869942,-1.2013315174503727,-0.4096637770779221,-0.23699165441360545,0.5607738121796348,-1.037808817167367,-0.7932926417515561,-0.9312546789192226,1.0,0.0,0.0,0.0
1.3420194911397088,0.2090205883994458,-0.5377103837911714,-0.48170650965874734,1.5778113487934435,-0.6014001866969426,2.080516054474038,1.89274129166946,0.0,0.0,0.0,1.0
-1.4530409306989283,-1.2013315174503727,1.5537175258585667,1.3291834191553025,-0.7665463627231323,1.1927241830148014,-0.7932926417515561,-1.111029214474932,1.0,0.0,0.0,0.0
-1.365646955140609,-0.9889116818356972,1.4683531213830672,-0.7753643359529175,-0.8872118331688383,0.8048054003744244,-0.7932926417515561,-1.3928867777582554,1.0,0.0,0.0,0.0
-0.15141207348962393,0.7027401609732381,1.0415310990055695,-0.6774783938548609,1.4916217270465104,1.72611250914532,-0.7932926417515561,-0.23925822547362735,1.0,0.0,0.0,0.0
1.257719107636551,0.9170867071150309,-1.1779434173574177,1.0355255928611322,-0.0770293887476688,1.0957444873547073,-0.7932926417515561,1.1890007730870595,1.0,0.0,0.0,0.0
-1.6966613050429158,-1.2013315174503727,-0.9645324061686689,1.0355255928611322,1.1468632400587788,-1.4257275998077439,-0.7932926417515561,-1.2835766330233769,1.0,0.0,0.0,0.0
0.23992732148833687,-0.9961368463123869,-0.7084391927421704,-0.48170650965874734,-0.7837842870725188,1.5321531178251315,-0.46883036959705354,-0.14891926288281856,0.0,0.0,0.0,1.0
-0.17848100397228922,-0.48363184609920146,-0.4950281815534216,-0.9221932491000027,1.5778113487934435,-0.11650170839647124,-0.7932926417515561,-0.48317342446881106,1.0,0.0,0.0,0.0
0.3381488692397223,1.032207661110286,-0.5377103837911714,-0.43276353860971895,-1.6801563532406214,-1.4257275998077439,0.3006087329407669,0.10945017012689456,0.0,0.0,0.0,1.0
-0.5899287473088014,-0.7938322409650769,0.18788705425057448,1.524955303351416,0.6124875852277947,0.8532952482044716,0.31914943420673847,-0.09652266458014946,0.0,0.0,0.0,1.0
-1.443760154533443,-0.7856437212248286,-1.2633078218329172,0.9865826218121039,-0.47350164878356027,1.4836632699950842,-0.7932926417515561,-0.40909547514434785,0.0,1.0,0.0,0.0
1.7140239357729086,0.14110404231856313,0.443980267677073,-0.5795924517568041,-1.4560633366985958,-1.1832783606575084,-0.7932926417515561,1.1275702785253097,1.0,0.0,0.0,0.0
1.0079115491822401,-0.5578102013932151,0.785437885579071,-0.5306494807077757,-1.2836840932047298,1.04725463952466,-0.7932926417515561,0.7887991688097766,1.0,0.0,0.0,0.0
0.01564189748911032,-0.45376783292888423,-1.1779434173574177,-1.2647940464432013,1.0261977696130726,0.7563155525443772,-0.7932926417515561,-0.0640006380474583,1.0,0.0,0.0,0.0
0.6506016668110586,0.5587185490712245,0.273251458726074,0.007723200831536414,-0.318360329639081,0.9502749438645658,-0.7932926417515561,1.0959516416185264,0.0,1.0,0.0,0.0
-1.5914791751674164,-0.8699373067862077,0.10252264977507496,0.44820994027279176,-1.5939667314936883,-1.6196869911279326,-0.7932926417515561,-1.4678681167086267,1.0,0.0,0.0,0.0
0.6544686568800108,0.9647727926611825,-0.7084391927421704,-0.9221932491000027,0.04363608169803729,-1.134788512827461,0.2820680316747953,-0.21757687445183324,0.0,0.0,1.0,0.0
0.15175994791622713,-0.7499995764731596,0.31593366096382375,1.0844685639101606,0.2849670225894495,1.2897038786748958,1.9229200937132798,1.0029025101499935,0.0,0.0,0.0,1.0
1.0728769823406368,1.5013616744633336,0.9561666945300701,-0.6285354228058324,-0.6975946653255859,-1.5227072954678382,-0.7932926417515561,1.2441075402674528,0.0,1.0,0.0,0.0
-1.124346774837993,-0.7326591817291045,-1.0072146084064186,-1.3626799885412582,-1.5250150340961421,-0.5529103388668954,-0.19999020124046568,-1.2564749442461343,0.0,0.0,1.0,0.0
0.365991197736178,-0.9258119120726077,1.2122599079565686,0.6929247955179336,1.4916217270465104,1.72611250914532,1.4408618607980188,-0.49762765848334045,0.0,0.0,1.0,0.0
0.3984739143153763,0.10449654230333559,0.5720268743903223,-0.9711362201490311,1.4916217270465104,0.7563155525443772,-0.03312388984672149,0.022724766039718132,0.0,0.0,0.0,1.0
-0.5319238962745186,-0.831403096243863,-1.135261215119668,0.35032399817473503,1.060673618311846,-1.5227072954678382,1.1163995886435163,0.33981452473345697,0.0,0.0,0.0,1.0
0.3342818791707701,0.6613158846402175,-1.0925790128819182,0.49715291132182016,0.3539187199869958,1.0957444873547073,-0.6913187847887124,-0.1823446790414178,0.0,0.0,0.0,1.0
1.223689595029772,1.917531148320657,1.3829887169075676,0.6439818244689053,0.9917219209142996,-0.5529103388668954,0.2727976810418095,1.0056126790277178,0.0,0.0,0.0,1.0
-0.9511056197489351,-0.1705413854426502,1.5963997280963165,-1.0200791911980596,-0.9734014549157712,-1.086298664997414,-0.45028966833108197,-1.2049817355693733,0.0,0.0,1.0,0.0
-1.3579129750027046,-1.2013315174503727,-1.305990024070667,0.6439818244689053,1.1296253157093923,0.7563155525443772,0.003957512685221665,-1.3712054267364615,0.0,0.0,0.0,1.0
1.7287184980349268,0.9040814110569896,-0.7938035972176699,-0.7264213649038892,0.9055322991673666,-0.5529103388668954,3.582312857017736,2.5946750310000444,0.0,0.0,0.0,1.0
-1.073302505927824,-1.142566846373297,-1.1779434173574177,-1.4605659306393148,0.88829437481798,1.72611250914532,-0.21853090250643725,-1.4037274532691526,0.0,0.0,0.0,1.0
1.7248515079659748,0.6011061806678039,1.7244463348095656,0.9376396507630755,-0.05979146439828223,0.9502749438645658,0.6065303038292978,1.5819752603570778,0.0,0.0,0.0,1.0
-1.5868387870846739,-0.9999902673666213,1.0415310990055695,-1.0200791911980596,1.5260975757452837,0.028967835093670177,-0.31123440883629516,-1.6069901190984723,0.0,0.0,0.0,1.0
-0.5984361254604962,-1.2013315174503727,-1.135261215119668,-1.215851075394173,0.6297255095771812,1.6291328134852257,0.9031815240848431,-0.7713547151334911,0.0,0.0,1.0,0.0
-1.0787162920243571,-0.5187943132190911,0.1452048520128247,0.15455211397862154,-0.2838844809403078,-1.4742174476377912,-0.7932926417515561,-1.150778358014888,1.0,0.0,0.0,0.0
0.41162168054981374,0.38146118057643863,-0.06820615917592407,0.7418677665669621,-0.904449757518225,-0.5529103388668954,1.431591510165033,1.0272940300495117,0.0,0.0,0.0,1.0
-1.310735696161488,-0.9253302344408284,-0.23893496812692308,0.05666617188056479,-0.8354980601206786,-0.7953595780171312,-0.7932926417515561,-1.3630749201032886,1.0,0.0,0.0,0.0
1.4951522978702152,0.34292697003409384,1.0415310990055695,0.6439818244689053,1.681238894889763,-0.6498900345269898,-0.7932926417515561,1.318185489591916,1.0,0.0,0.0,0.0
-0.387298467695707,0.5938810161911141,-0.5803925860289211,1.0355255928611322,1.5778113487934435,0.998764791694613,0.4489343430685395,0.20701624972496804,0.0,0.0,0.0,1.0
-0.4483969107851515,0.12617203573340452,0.18788705425057448,1.4270693612533594,-1.111304849710864,0.8048054003744244,-0.7932926417515561,-0.10013622308378181,1.0,0.0,0.0,0.0
0.761197582783091,1.6044406876641057,0.7000734811035715,-0.9221932491000027,0.07811193039681046,1.0957444873547073,2.386437625362569,0.24315183476129157,0.0,0.0,1.0,0.0
-0.9271302813214316,-0.6122397737842771,-0.7938035972176699,1.3291834191553025,0.8193426774204337,1.1927241830148014,-0.08874599364463621,-0.5211157887569507,0.0,0.0,1.0,0.0
-0.4143673981783723,0.14688417389991484,-0.2816171703646728,-1.069022162247088,0.06087400604742388,0.9017850960345186,1.1627513418084452,-1.027917368891388,0.0,0.0,1.0,0.0
0.8168822397760024,0.6516823320046313,-1.3486722263084168,0.10560914292959317,1.3364804079020312,-0.7953595780171312,1.125669939276502,1.0254872507976955,0.0,0.0,0.0,1.0
0.6954587516109039,-0.7254340172524149,0.4012980654393232,-0.5306494807077757,-1.5250150340961421,-1.6196869911279326,-0.7932926417515561,0.647870387168115,0.0,1.0,0.0,0.0
0.28401100827439174,0.34437200292943176,0.5720268743903223,0.05666617188056479,0.595249660878408,1.3866835743349901,-0.38539721390018145,-0.4958208792315243,0.0,0.0,1.0,0.0
0.36444440170859715,1.152145391423334,0.7427556833413212,0.9865826218121039,1.1641011644081654,0.028967835093670177,-0.7932926417515561,1.1492516295471036,0.0,1.0,0.0,0.0
-0.5110421499021769,0.374236016099749,0.9134844922923203,-1.4116229595902865,-1.0078773036145445,-0.0680118605664241,0.9217222253508147,0.05886035107604164,0.0,0.0,0.0,1.0
0.6204391442732315,0.6179648977800797,-0.11088836141367382,-1.215851075394173,-0.12874316179582856,-0.9893189693373197,-0.7932926417515561,0.48977720263419955,0.0,1.0,0.0,0.0
0.3366020732121414,-0.3559872736776844,-0.5803925860289211,-0.04121977021749196,-0.24940863224153467,-1.5711971432978853,1.8487572886493935,-0.3015921096612854,0.0,0.0,1.0,0.0
1.058955818092409,1.337109602026589,0.9988488967678198,0.007723200831536414,-0.5769291948798798,-1.6196869911279326,0.33769013547271004,0.22327726299131362,0.0,0.0,1.0,0.0
-0.692017285129139,-0.01977628669572629,-1.6047654397349151,1.671784216498501,1.3364804079020312,-0.9408291215072726,-0.1907198506074799,-0.41270903364798023,0.0,0.0,0.0,1.0
-0.21405731260664929,-0.6411404316910357,-1.2633078218329172,0.7908107376159904,1.181339088757552,0.36839676990400017,0.2913383823077811,-0.359409045719403,0.0,0.0,1.0,0.0
-0.45999788099200806,-0.6281351356329944,-0.7084391927421704,1.6228412454494727,0.88829437481798,1.2897038786748958,-0.7932926417515561,0.6939432580894274,0.0,1.0,0.0,0.0
-0.5636332148399266,-0.682083030392277,-0.4950281815534216,0.3013810271257067,1.6640009705403764,0.2714170742439059,-0.7932926417515561,-0.4217429299070611,1.0,0.0,0.0,0.0
-0.16997362582059442,-0.6984600698727735,1.2122599079565686,1.7207271875475296,-1.5077771097467554,-0.9408291215072726,-0.7932926417515561,-0.024251494507502438,1.0,0.0,0.0,0.0
0.8076014636105172,-1.2013315174503727,-1.3913544285461665,-1.0200791911980596,0.3022049469388361,-0.6014001866969426,-0.7932926417515561,0.8619737285083318,0.0,1.0,0.0,0.0
-0.01606742107629757,-0.25772503679470526,-0.9218502039309192,-0.7264213649038892,1.060673618311846,0.028967835093670177,-0.7932926417515561,-0.2853310963949398,1.0,0.0,0.0,0.0
-0.7361009719151939,-0.45810293161489807,1.1695777057188188,-1.7052807858844568,0.04363608169803729,-1.6681768389579796,-0.7932926417515561,-1.026110589639572,1.0,0.0,0.0,0.0
1.3698618196361645,-0.47303493820005665,1.2122599079565686,1.5738982744004444,0.5262979634808617,-1.086298664997414,-0.7932926417515561,1.2124889033606698,1.0,0.0,0.0,0.0
0.32268090896391355,-0.22208089204303633,0.31593366096382375,-1.215851075394173,-0.0770293887476688,-1.2802580563176025,-0.7932926417515561,0.4482212798424275,0.0,1.0,0.0,0.0
-0.7546625242461643,-0.27169368811630523,-0.02552395693817431,-1.2647940464432013,1.7329526679379228,-1.037808817167367,-0.6820484341557267,-1.2573783338720423,0.0,0.0,0.0,1.0
-1.1978195861480843,-0.4200503987043326,1.126895503481069,0.44820994027279176,0.5262979634808617,0.028967835093670177,-0.7932926417515561,-1.0739902398127006,1.0,0.0,0.0,0.0
1.666846656931692,3.3601556554996894,-1.0498968106441684,0.9865826218121039,0.88829437481798,1.04725463952466,-0.7932926417515561,1.8358277452372505,1.0,0.0,0.0,0.0
1.1525369777610517,0.26393183842228707,0.9988488967678198,-0.824307307001946,-1.1285427740602505,0.4653764655640944,2.2937341190327114,0.2332145488763026,0.0,0.0,1.0,0.0
-1.2333958947824444,-0.36947424736750506,-1.3913544285461665,0.3013810271257067,-1.3871116393010494,0.8048054003744244,-0.7932926417515561,-1.2239529177134432,1.0,0.0,0.0,0.0
-0.20090954637221187,-0.9860216160450214,-1.5194010352594158,0.2524380560766783,0.07811193039681046,0.9502749438645658,-0.7932926417515561,0.7111076609816811,0.0,1.0,0.0,0.0
0.9181973795825495,1.2846067401626442,1.3403065146698179,-0.7753643359529175,1.2330528618057117,-1.134788512827461,-0.7932926417515561,1.3958769974200116,0.0,1.0,0.0,0.0
1.1486699876920996,1.4922097994595267,-0.6657569905044206,-0.43276353860971895,-0.42178787573540055,-0.0680118605664241,2.951929013974702,1.7653633544164196,0.0,0.0,0.0,1.0
-0.5899287473088014,-0.899801319956525,0.5293446721525725,-1.1669081043451446,-0.904449757518225,-0.01952201273637696,-0.7932926417515561,-0.9321580685451307,1.0,0.0,0.0,0.0
0.809148259638098,0.800520720224438,0.35861586320157346,1.3781263902043308,-0.9906393792651579,-0.11650170839647124,-0.13509774680956516,0.28290097830124744,0.0,0.0,0.0,1.0
1.1641379479679084,-0.4961554645254635,1.3403065146698179,0.10560914292959317,-0.3355982539884676,-0.6014001866969426,2.636737092453185,1.872866719899482,0.0,0.0,0.0,1.0
-0.31305225837182515,0.21287400945368026,-0.8364857994554197,1.4760123323023877,-0.5596912705304932,0.8048054003744244,-0.7932926417515561,0.29012809530851214,1.0,0.0,0.0,0.0
-0.7477019421220504,-0.5611819448156703,0.443980267677073,1.0844685639101606,1.715714743588536,-0.4559306432068012,-0.7932926417515561,0.14106880703367763,0.0,1.0,0.0,0.0
1.023379509458049,1.5037700626222301,0.23056925648832421,-1.215851075394173,1.6984768192391495,-1.1832783606575084,-0.14436809744255094,0.22147048373949746,0.0,0.0,1.0,0.0
0.9274781557480348,-0.2846989841743466,-1.3486722263084168,-0.2859346254626338,1.4226700296489643,-1.037808817167367,1.0144257316806726,0.8944957550410229,0.0,0.0,0.0,1.0
-0.4808796273643498,-1.2013315174503727,0.9988488967678198,1.3781263902043308,0.9227702235167532,-1.6196869911279326,0.4118529405365963,0.05795696145013356,0.0,0.0,0.0,1.0
1.1123202810439492,2.2869778918953876,1.5537175258585667,0.595038853419877,1.008959845263686,-0.40744079537675404,-0.7932926417515561,1.25494821577835,1.0,0.0,0.0,0.0
0.573261865432015,1.07122354928441,-0.7511213949799201,0.2034950850276499,1.4054321052995775,-1.3287479041476498,-0.7932926417515561,0.6027009058727105,1.0,0.0,0.0,0.0
0.6915917615419517,1.6786190429581194,0.8281200878168208,1.5738982744004444,1.4399079539983508,0.12594753075376444,-0.44101931769809616,0.679489024074898,0.0,0.0,0.0,1.0
-1.2063269642997791,-1.0573099055483592,0.785437885579071,-0.7264213649038892,-0.7665463627231323,-0.3104610997166598,-0.35758616200122406,-1.5229748838890202,0.0,0.0,1.0,0.0
-0.07561906813816117,-0.8410366488794492,-1.3913544285461665,-1.5095089016883432,0.45734626608331536,0.998764791694613,-0.7932926417515561,0.30638910857485774,0.0,1.0,0.0,0.0
1.4224528845739142,1.2971303585889062,0.9988488967678198,0.007723200831536414,-0.818260135771292,-0.6498900345269898,-0.7932926417515561,1.1519617984248278,1.0,0.0,0.0,0.0
